movie_id,country_id
54022,US
22094,US
11884,US
558,US
80,US
9477,IE
9477,GB
9477,US
8699,US
11247,CA
11247,US
2048,US
2048,DE
11897,US
2502,DE
2502,US
314,US
18923,US
5228,US
39209,US
39209,DE
19051,SE
19051,US
53287,JP
53287,US
14462,US
6947,US
1538,US
14846,US
11282,US
11130,US
395,CA
395,CZ
395,DE
395,GB
395,US
11052,JP
11052,US
23601,US
23601,CA
10762,US
11026,US
8080,DE
8080,GB
8080,US
11632,GB
11632,US
18475,US
15644,US
11208,US
24924,US
9759,DE
9759,US
1577,GB
1577,US
1577,DE
1577,FR
1577,CA
16232,US
5137,GB
5137,US
11823,FR
11823,GB
10145,US
13702,US
747,GB
747,US
747,FR
43839,US
12707,US
1492,FR
1492,CR
1492,ES
1492,GB
1492,US
10555,US
11128,US
14024,US
11045,FR
11045,US
14337,US
4380,US
3989,DE
3989,US
21241,US
21241,HK
13416,US
1970,JP
1970,US
8849,GB
8849,US
9675,US
4553,US
4553,ES
176,US
1677,US
9806,US
5255,US
11249,RO
11249,US
10589,US
9801,FR
9801,DE
9801,IE
9801,GB
9801,US
866,GB
866,US
4251,IN
2059,US
11836,US
1966,FR
1966,DE
1966,IT
1966,NL
1966,GB
1966,US
2288,US
163,US
36648,US
15788,US
43670,DE
43670,US
15613,US
43595,US
55604,US
43306,US
29244,US
37347,US
35032,US
27029,US
31287,US
11085,US
17295,IT
17295,DZ
17102,GB
3482,FR
3482,US
4191,FR
4191,IT
26039,US
2998,US
5822,US
1835,US
11558,US
12535,US
38985,US
19827,US
47542,SE
6341,US
232,US
15301,US
47359,US
54407,AU
26555,US
36677,US
8852,US
48309,US
16859,JP
9768,US
27274,US
9569,US
22189,US
9399,US
58648,US
25330,US
34376,US
14362,US
19143,US
12088,AU
12088,US
48706,US
35610,US
41227,CA
11854,IN
844,DE
844,HK
844,CN
844,FR
844,IT
11847,HK
14752,IN
4689,KR
10077,CZ
10077,DE
10077,GB
10077,US
11774,DE
11774,US
16635,GB
16635,IE
16635,ZA
670,KR
9667,DE
9667,US
1913,ES
1913,FR
1913,IT
2539,US
179,FR
179,DE
179,GB
179,US
83,US
11866,US
12281,US
10320,US
30973,CA
30973,GB
20912,US
3509,US
11662,JP
70,US
205,CA
205,GB
205,US
205,IT
205,ZA
118,AU
118,GB
118,US
421,US
2567,US
9833,GB
9833,US
693,US
11804,CA
11804,GB
11804,US
22301,US
39472,IT
39472,US
16442,US
16220,US
11633,JP
9947,CA
9947,US
6439,US
6439,ZA
7214,DE
7214,US
10694,US
613,AT
613,DE
613,IT
8978,US
8978,FR
11637,US
12142,CA
12142,DE
12142,US
11096,US
8968,US
6961,US
2436,US
4935,JP
8488,US
12228,US
561,DE
561,US
17880,US
3040,RU
29993,US
9470,CN
9470,HK
10012,DE
10012,US
10022,CA
10022,US
4551,US
2026,DE
2026,US
9928,US
33539,GB
33539,US
22377,US
11638,US
17113,US
187,US
14177,US
7364,DE
7364,ES
7364,GB
7364,US
11431,DE
11431,US
16551,US
14689,US
84084,US
7453,US
10065,US
9393,DE
8976,US
11679,US
1495,DE
1495,MA
1495,ES
1495,GB
1495,US
10066,US
1640,DE
1640,US
43881,US
10027,FR
10027,GB
10027,US
1895,US
9981,US
4379,US
4379,DE
27,GB
953,US
13064,US
12700,US
9291,US
34309,US
921,US
9779,US
9787,DE
9787,US
787,US
14199,US
11620,US
272,GB
272,US
11451,US
11683,CA
11683,FR
11683,US
9722,US
28000,US
38731,US
74,US
1667,FR
7233,US
9009,US
9738,DE
9738,US
9522,US
10476,US
11309,GB
11309,US
1635,US
13341,US
11459,US
10048,US
16320,US
308,FR
308,US
26579,US
26579,GB
26579,FR
26579,JP
18882,AU
18882,US
6519,US
11453,US
9913,DE
9913,US
8292,US
13922,US
6957,US
11460,US
19404,IN
14175,GB
4442,CZ
4442,GB
4442,US
9042,DE
9042,US
17926,US
1985,CN
1985,DE
1985,GB
1985,US
9335,FR
9007,US
9777,US
1830,FR
1830,US
1830,DE
10092,US
340,US
8814,CZ
8814,DE
8814,GB
8814,US
9923,FR
9923,GB
9923,US
7553,US
8202,US
1947,US
1947,DE
8643,US
9315,US
3933,US
59,US
59,CA
59,DE
15487,US
398,CA
398,US
11968,US
14517,GB
14517,US
533,GB
533,US
5236,US
9763,GB
9763,US
10017,US
10017,CA
27759,US
10707,US
9910,US
142,CA
142,US
9621,US
9701,US
3291,FR
3291,JP
3291,GB
3291,US
16608,AU
16608,GB
791,CA
8066,US
1656,MX
1656,US
6963,DE
6963,US
215,US
10799,FR
1951,DK
1951,FR
1951,DE
1951,IT
1951,NL
1951,SE
1951,GB
25,DE
25,US
9982,US
11661,BE
11661,FR
11661,DE
11661,JP
11661,NO
11661,RO
11661,GB
11661,US
10060,US
231,US
8999,GB
8999,US
4348,FR
4348,GB
4348,US
9885,AU
674,GB
674,US
69,DE
69,US
1833,US
6795,US
13499,US
116,IE
116,LU
116,RU
116,GB
116,US
411,GB
411,US
254,NZ
254,US
254,DE
1904,US
19058,NL
19058,US
9515,DE
9515,US
8053,US
8053,FR
612,CA
612,US
612,FR
546,US
2800,US
9641,US
7552,US
9687,GB
11400,US
10045,FR
168705,US
1690,US
9044,CZ
9044,DE
9044,GB
17379,US
10982,US
834,US
1969,US
1969,FR
1969,MX
13275,US
11565,US
11283,FR
11283,GB
11283,US
9286,CA
9286,DE
9286,US
33061,IT
33061,US
9975,US
9754,US
9754,AU
10053,US
10263,US
9959,US
14256,US
9036,US
10073,CH
10073,US
7304,DE
7304,US
9920,US
10025,US
9682,US
2207,US
2207,DE
6877,US
950,US
752,DE
752,GB
752,US
9655,US
9388,US
388,US
868,ZA
14191,AU
14191,US
18009,US
9792,FR
9792,US
10067,US
46828,US
46828,IT
582,DE
12763,US
186,DE
186,US
219,ES
13751,US
10069,US
3093,DE
3093,GB
3093,US
9270,US
13960,US
9389,FR
9389,GB
9389,LU
4257,US
2652,US
5820,US
9904,CA
9904,US
588,CA
588,FR
588,JP
588,US
9310,US
35545,US
8982,TH
8982,AU
956,CN
956,DE
956,US
9530,DE
9530,GB
9530,US
9829,FR
9829,GB
9829,US
7870,US
7518,US
503,US
591,US
591,MT
591,FR
591,GB
36668,CA
36668,GB
36668,US
9767,US
18164,US
920,US
14167,US
806,US
9353,US
2044,US
9339,US
350,US
58,US
1819,US
2295,US
9697,US
1887,FR
1887,US
1887,JP
13508,US
1781,US
9615,JP
9615,US
773,US
1164,FR
1164,JP
1164,MX
1164,US
9072,US
9297,US
326,US
512,GB
9718,US
1593,US
1593,GB
1852,US
1262,US
82,UY
82,US
82,DE
82,PY
9293,CA
9293,US
9906,US
47880,GB
1948,US
5289,CA
5289,GB
5289,US
9907,DE
9907,US
9762,US
14113,US
15049,CA
7859,US
11559,CA
11559,GB
59964,US
9788,US
1491,CZ
1491,US
1165,FR
1165,IT
1165,GB
1165,US
9988,US
9708,US
9708,DE
9708,CA
9813,US
9954,US
13075,US
7512,US
1381,US
300,FR
300,IT
9676,FR
9676,DE
9676,US
9766,US
5721,US
1579,US
9664,GB
9664,US
12094,US
1717,US
15624,GB
15624,US
496,US
1417,ES
1417,US
1417,MX
4643,US
7484,US
9842,US
1422,HK
1422,US
9794,US
9978,DE
9978,GB
9978,US
7510,US
1975,US
9895,US
8975,US
9672,US
15005,US
18925,US
1523,GB
1523,DE
1523,US
1378,US
9693,GB
9693,US
1124,US
3683,US
14097,RU
14097,UA
14097,FI
214,US
43884,US
11619,GB
11619,US
1427,ES
1427,DE
1427,FR
13767,US
9726,US
10093,US
36557,IT
36557,GB
36557,US
36557,CZ
36557,DE
9836,AU
9809,US
7551,US
1581,GB
1581,US
7873,US
2179,US
1372,DE
1372,US
9986,DE
9986,US
2486,GB
2486,US
2486,HU
1246,US
18615,US
11170,US
1247,US
1125,US
1646,DE
1646,US
8618,GB
1259,GB
9053,DE
9053,GB
9053,US
182,US
1251,JP
1251,US
9656,CA
9656,US
5393,DE
5393,US
1931,US
13967,GB
13967,US
9992,FR
8398,US
1265,US
10758,US
13668,US
7516,FR
7516,GB
7516,US
9760,US
9966,US
1248,GB
1248,CZ
1248,FR
1248,IT
9757,US
2062,US
2266,FR
37725,CA
37725,US
37725,GB
40973,US
2016,DZ
2016,FR
2016,MA
2016,BE
9958,CA
1250,US
1250,AU
16555,US
11172,US
3594,DE
3594,US
10090,US
7874,US
13185,GB
4638,GB
1738,US
31659,US
1949,US
41393,US
1271,US
1255,KR
2977,GB
2977,US
16727,IN
16727,US
14434,IN
14434,US
9963,US
14001,US
2355,US
7485,US
9075,NL
9075,DE
9075,GB
8270,US
1683,US
1267,US
13249,US
1272,GB
1272,US
9903,US
7183,US
8271,US
1534,US
18777,US
1441,BG
1441,US
10294,US
13067,US
1268,GB
1268,US
1268,FR
1268,DE
9785,CA
9785,US
559,US
37933,JP
2269,RU
11798,GB
4964,US
2976,GB
2976,US
1562,ES
1562,GB
810,US
5723,IE
285,US
12526,US
3432,US
3489,US
298,US
14064,AU
18206,US
1691,US
9408,US
1979,DE
1979,GB
1979,US
10288,CA
1991,US
43353,US
9952,US
17320,US
2359,US
1988,FR
1988,GB
1988,PK
1988,US
3021,US
2196,GB
1571,GB
1571,US
2959,AU
2959,US
2698,US
1858,US
14125,RU
14125,US
675,GB
675,US
3563,US
2270,IS
2270,GB
2270,US
35,US
5857,US
3638,AU
3638,US
2503,DE
2503,US
8141,US
8363,US
5174,US
9703,GB
9703,IT
9703,FR
9703,TN
10760,US
4349,DE
4349,US
14144,US
4858,US
4858,AU
10431,US
10431,CA
12435,US
2082,US
11835,US
13501,DE
13501,GB
13501,US
5176,US
4141,US
4347,GB
4347,FR
4347,US
2009,BE
2009,RO
4413,US
6973,US
7913,IN
15019,US
4629,AU
4629,GB
4629,US
2252,GB
2252,US
2252,CA
13072,US
10425,DE
10425,US
7737,AU
7737,FR
7737,DE
7737,GB
7737,US
10030,CA
10030,US
5915,US
13680,US
9038,US
7211,US
2001,US
4517,GB
4566,US
6615,US
4513,NZ
4513,US
5125,US
3877,US
4771,US
4512,CA
4512,GB
4512,US
13197,US
17202,US
663,US
4982,GB
4982,US
5559,US
7972,US
2013,FR
2013,US
6977,US
10520,US
5123,US
4515,US
5375,US
2310,US
6639,US
4723,FR
4723,DE
4723,US
5876,US
4523,US
1620,FR
1620,US
8079,IN
13483,US
2268,GB
2268,US
6479,US
6477,US
3902,US
7326,US
1989,CN
1989,FR
1989,HK
7350,US
7979,CN
7979,US
13885,GB
13885,US
6637,US
7345,US
6538,US
440,US
6575,US
14047,US
54318,US
54318,GB
54318,AU
6023,US
6557,US
7508,IN
10253,KR
8329,ES
7191,US
8090,US
7555,DE
7555,US
7278,US
9030,US
13059,US
11253,DE
11253,US
8321,GB
8321,US
19384,US
13490,US
8676,US
37003,US
8247,CA
8247,US
7461,US
8204,US
8328,US
7942,GB
13362,GB
7840,US
7840,ZA
13460,DE
13460,GB
13460,US
13460,ZA
12222,US
8461,AT
8461,FR
8461,DE
8461,IT
8461,GB
8461,US
12246,RU
12246,DE
12246,KZ
12177,US
12177,GB
12177,DE
13025,US
14011,US
8944,US
28260,US
155,GB
155,US
8456,US
27323,US
8065,US
12890,US
4942,DE
4942,US
14044,CN
14044,HK
8988,US
10488,US
9870,US
11918,US
1266,US
13335,US
7459,AU
7459,DE
7459,US
1729,CN
1729,US
14324,LU
14324,IT
14324,FR
14324,GB
13258,DE
13258,FR
13258,GB
13018,US
8780,US
13359,US
1726,US
10761,GB
10761,US
43664,US
8681,FR
8681,GB
8681,US
13001,CA
13001,US
13243,US
9029,US
2454,CZ
2454,PL
2454,SI
2454,US
13191,BG
217,US
4564,US
10665,US
9502,US
10661,US
15691,CA
15691,GB
15691,US
8645,US
8645,IN
8645,FR
1724,US
13405,AU
13405,CN
13405,DE
10681,US
8909,DE
8909,US
8960,US
15728,US
11665,CA
11665,RU
11665,US
11631,DE
11631,GB
11631,US
88751,US
11260,US
13910,GB
16007,JP
6687,DE
6687,ES
6687,GB
6687,LT
11802,US
13183,US
12133,US
12568,IT
12568,MA
12568,GB
8836,CA
8836,US
16725,CA
1735,DE
1735,US
10187,US
10185,US
13996,US
5038,US
5038,ES
10189,US
12289,CN
10188,US
7446,US
7446,GB
7446,DE
13256,US
13256,GB
13310,SE
10483,GB
10483,US
10483,DE
12620,US
10186,US
13515,RO
13515,US
4944,US
4944,GB
4944,FR
13805,US
9381,FR
9381,GB
13291,US
15206,IT
15206,US
8285,US
13184,US
13389,US
13279,US
12690,US
13027,US
13027,DE
13092,GB
12182,US
12113,US
12113,GB
13600,US
30266,BS
30266,US
13051,US
13051,CA
10358,US
10523,US
13596,US
12837,US
13948,US
7735,DE
13812,US
13150,US
13150,DE
14325,DE
14325,US
13809,GB
10527,US
13506,RU
3580,US
20766,US
12405,IN
12405,GB
12405,US
10764,GB
10764,US
15373,US
13672,BE
13672,FR
13672,LU
11917,US
13523,US
15749,CA
15749,DE
15749,US
14405,US
6972,AU
6972,US
6972,GB
13053,US
10139,US
8966,US
13387,FR
13387,GB
12193,US
14574,GB
14574,US
14438,US
14248,US
14248,FR
13056,CA
13056,DE
13056,US
10200,CA
10200,US
14359,US
13223,US
13223,DE
8055,DE
8055,US
11321,US
12163,US
4922,US
10201,US
2253,DE
2253,US
10202,US
13973,US
4148,GB
4148,US
15676,US
13971,FR
13971,GB
13971,US
13813,US
14306,US
12429,JP
14756,HK
13944,CA
13944,US
10199,GB
10199,US
10521,US
14435,US
13177,US
14139,ES
12437,US
2309,DE
2309,GB
2309,US
13825,GB
13825,US
14560,US
13788,US
10529,DE
10529,US
1977,US
14836,US
13455,US
13455,CA
4959,DE
4959,GB
4959,US
10184,NL
10184,US
10184,DE
15189,US
1961,US
20829,US
15268,CA
15268,IN
15268,JP
15268,US
13207,US
20421,IE
20421,GB
20421,US
14301,US
16538,US
16558,DE
16558,US
13811,GB
13811,US
13811,AU
16353,TH
15472,DK
15472,DE
15472,SE
13090,US
15512,US
14637,US
53863,US
16614,US
20048,US
13804,US
18947,DE
18947,GB
18947,FR
16996,US
16869,DE
16869,US
16995,FR
16995,GB
16995,US
15092,US
17431,GB
18320,GB
18320,US
17436,DE
17436,US
2080,US
17680,US
13475,DE
13475,US
15384,CN
10946,DE
10946,GB
10946,US
15577,US
534,DE
534,IT
534,GB
534,US
18360,US
18360,CA
21755,US
17332,US
18405,US
16871,US
17927,US
18785,DE
18785,US
17609,DK
17609,FR
17609,DE
17609,IT
17609,PL
17609,SE
14536,CA
14536,US
14451,NO
18162,US
18487,US
18240,US
28110,US
17610,US
12162,US
8373,US
19265,FR
19265,US
11322,US
8355,US
10024,US
15423,US
19913,US
767,GB
767,US
20174,US
21208,CA
21208,FR
21208,DE
21208,US
20943,US
21407,US
12403,US
20856,CA
20856,US
17654,US
17654,NZ
17654,CA
17654,ZA
24803,US
17335,US
13836,US
18126,US
14869,CZ
14869,US
17134,US
50719,US
23367,US
19840,CA
19840,US
25183,US
19585,US
11928,AR
11928,ES
11928,IT
11928,US
18533,GB
18032,FR
18032,GB
18032,HU
18032,AU
18032,US
18032,NZ
25704,US
23049,GR
23049,US
24150,US
60216,US
23451,DK
23451,FI
23451,GB
23451,SE
12244,US
19898,DE
19898,GB
10313,GB
10313,US
19994,US
11323,US
12569,US
19912,US
18501,US
22794,US
18724,US
16873,US
25643,CA
25643,GB
25643,US
29963,GB
29963,FR
29963,AU
23827,US
20178,US
22074,US
22717,IN
12573,US
12573,GB
12573,FR
28053,US
22798,US
23082,US
19959,US
19908,US
18176,US
26688,US
22787,CA
22787,FR
22787,US
24684,GB
24684,US
18710,US
19899,US
23706,US
16523,US
25132,AE
25132,US
12572,US
22803,US
24238,AU
22947,US
22804,AU
22804,CA
22804,GB
22804,US
24418,US
22821,US
24804,US
16577,HK
16577,JP
16577,US
10315,US
36278,US
17979,US
14161,CA
14161,US
22825,US
22824,US
25793,US
11699,US
18239,US
28089,US
22832,DE
22832,US
33273,FR
33273,ES
7445,US
20764,MX
20764,US
22881,US
22949,US
16866,ES
16866,GB
16866,US
12404,US
7980,GB
7980,NZ
7980,US
22954,US
10198,US
4597,US
31909,US
24438,US
19995,US
19995,GB
10197,IT
10197,US
22897,US
10528,DE
10528,GB
10528,US
25196,US
23398,US
15772,IN
40494,US
23963,CA
148077,FI
19901,US
19901,AU
28178,GB
28178,US
25195,IE
25195,US
20504,US
33613,SE
18476,CA
18476,US
40229,US
17606,GB
17606,IT
20453,IN
22894,US
46336,US
27569,US
8349,DE
8349,GB
12201,GB
12201,US
8952,US
24469,GB
24469,NL
51022,RS
51022,DE
32856,US
11324,US
38448,IE
38448,US
32657,CA
32657,US
23742,US
11439,DE
11439,GB
11439,US
23172,US
26428,ES
12273,IN
29427,US
22971,US
23023,CA
23023,US
10664,ES
26022,IN
26022,US
12155,US
22972,ES
22972,GB
22972,US
22972,FR
17277,US
26389,GB
26389,FR
26390,US
34016,US
25941,GB
23169,US
34563,US
27573,US
12834,US
31723,US
15483,IT
24973,US
31867,CA
31867,US
28355,CA
28355,US
23048,US
28211,FR
28211,US
28211,CA
30018,KR
10191,US
28510,US
27936,FR
18823,US
34769,CA
34769,GB
34769,US
23483,GB
23483,US
35056,US
36419,US
27586,US
26178,AU
34803,US
33217,GB
33217,US
34813,US
32985,FR
32985,CZ
32985,GB
10138,US
38579,US
37931,US
23437,US
37495,GB
35169,AE
35169,US
38542,GB
20662,GB
20662,US
31261,JP
31261,US
46705,US
37821,US
26388,ES
26388,US
26388,FR
9543,US
37786,US
32823,US
34806,US
20533,US
34544,US
10193,US
39013,US
10192,US
24021,US
36691,US
10196,US
34851,US
20352,US
27205,GB
27205,US
38365,US
27022,US
37834,US
38575,CN
38575,US
39781,US
27576,US
31011,BE
31011,CA
31011,FR
31011,DE
65212,US
38778,US
35019,US
35019,GB
35019,FR
37472,HK
37472,CN
37950,US
27581,US
27578,US
22538,US
22538,CA
44629,AU
23759,FR
23759,GB
43593,US
41479,US
42194,US
42194,JP
42194,CN
38358,US
38358,FR
41210,US
23631,US
41233,US
38073,US
40264,US
35791,DE
35791,US
35791,FR
35791,CA
37799,US
23168,US
37735,US
38167,US
38568,US
43949,US
33909,US
41216,AU
41216,US
39691,US
39691,AU
43923,US
56969,IN
41402,GB
41402,US
39486,US
44040,US
38303,US
38408,US
42296,US
44113,US
44639,US
43933,GB
45094,US
70695,US
42188,GB
42188,US
41201,FR
41201,GB
45649,FR
45649,AO
41505,US
16290,US
16290,RO
39514,US
43931,US
14397,CA
14397,US
41211,FR
41211,MC
46332,FR
41436,US
44603,US
41439,CA
41439,US
41733,US
44115,GB
44115,US
38055,US
44214,US
38363,US
38363,AE
44048,US
38357,US
43539,US
43539,FR
44147,FR
44147,GB
43434,FR
43434,DE
12444,GB
12444,US
45269,GB
38757,US
45317,US
47088,FR
47088,US
45324,CA
48838,GB
48838,US
42684,US
38117,US
43347,US
10140,US
47607,US
37710,GB
37710,US
37710,FR
37710,IT
43919,US
43930,AU
44264,US
20526,US
42888,US
46829,CA
46829,IT
44129,US
41283,US
27585,US
39451,US
38745,US
33870,AU
42297,US
51739,JP
46838,CA
46838,US
41515,US
41515,NZ
46689,BR
46689,GB
23830,FR
23830,US
40805,US
49009,PL
49009,AE
49009,US
46528,NZ
46528,KR
23047,US
49849,US
44564,US
51876,US
43947,US
41630,US
50348,US
48171,US
48171,HU
48171,IT
50217,US
45272,US
48138,FR
48138,DE
48138,GB
48340,US
48340,AU
45772,US
45772,GB
50204,GB
43552,US
39513,US
39513,GB
4704,US
47327,US
44896,US
50725,US
50725,DE
38050,US
27582,US
48988,US
49494,US
46529,US
44943,US
50321,US
50546,US
49730,CA
49730,US
38322,US
45132,US
46146,NO
45612,CA
45612,US
23629,US
58232,AT
58232,DE
58232,GB
57521,ES
49018,US
49018,CA
49010,US
49010,CA
55725,US
39356,NZ
60307,US
53172,US
50359,GB
73191,US
58857,JP
58857,GB
50456,DE
50456,GB
50456,US
46523,NL
49012,US
41446,US
46195,US
57695,FR
57695,DE
62215,DK
62215,FR
62215,DE
62215,SE
10195,US
56780,US
55787,US
51497,US
46738,CA
46738,FR
43959,US
49022,US
55721,US
38321,US
46849,US
50780,AE
50780,US
1865,US
8967,US
45243,US
57276,FR
57276,DE
57276,GB
49950,US
44945,US
38850,US
42571,IT
59678,GB
49444,US
49538,US
52505,US
45658,US
55347,US
37686,US
44912,US
52449,US
35688,US
38356,US
59861,US
38319,US
60062,US
22907,US
38317,US
51540,US
49013,US
108923,US
45657,US
67109,IN
59860,HU
59860,US
12445,GB
12445,US
64690,US
1771,US
50646,US
51828,GB
51828,US
67913,IE
51162,US
41513,US
43935,US
50544,US
12819,US
12819,IN
33927,US
55846,GB
55846,US
55846,FR
59968,US
39806,US
63943,GB
61791,US
49520,US
50014,IN
50014,AE
50014,US
62206,US
62206,DE
62206,CA
55779,US
60309,US
55465,US
111960,GB
46261,US
46261,AU
46261,MX
58151,GB
58151,US
44835,US
52015,US
48289,US
62835,FR
43942,US
37430,US
51588,US
48572,US
55720,US
70868,US
65055,US
39538,US
39538,AE
64639,US
60308,US
47760,US
24428,US
48231,CH
48231,GB
48231,DE
48231,CA
59440,US
10316,US
49021,AU
49021,US
37822,IN
58699,US
40807,US
74643,BE
74643,FR
42707,US
56401,US
39254,IN
39254,US
68817,US
60935,US
60935,CA
52451,US
52451,DE
52451,FR
52451,GB
49530,US
72113,ES
72113,FR
72113,DE
72113,PL
50839,US
72571,US
58233,GB
58233,HK
58233,CN
59965,US
53487,IT
53487,FR
53487,IE
53487,AT
63492,US
69668,CA
69668,US
45610,US
61891,GB
61891,DE
59108,US
88794,US
73499,US
17578,NZ
17578,US
44826,FR
44826,US
44826,GB
70578,US
37958,US
71880,US
62630,NL
62630,BE
60422,US
55292,CN
55292,HK
9364,GB
65057,US
60420,US
64328,US
50619,US
57212,US
23514,US
79120,GB
57431,US
64685,US
75622,US
65759,AU
56601,US
62046,DE
62046,US
70074,CH
70074,US
76163,US
43546,US
70160,US
49026,US
49040,US
58574,US
66150,GB
66150,US
101173,IT
101173,CS
101173,US
57157,US
62838,US
56292,CZ
56292,US
56292,AE
74465,US
65754,NO
65754,SE
65754,US
71469,US
71469,RU
55301,US
73873,GB
73873,IE
79777,US
76487,US
77866,US
77866,GB
77866,FR
62837,US
71688,FR
71688,GB
38541,CA
38541,DE
38541,US
52520,US
75174,CA
75174,US
49527,US
70435,IE
70435,US
50357,CA
50357,US
74998,US
72431,US
77338,FR
54054,US
80591,GB
58428,US
78698,GB
78698,US
57809,RU
48492,HK
48492,CN
76726,US
65086,CA
65086,SE
65086,GB
59961,US
80379,US
84200,US
72545,US
30596,CN
16564,NL
16564,BE
71676,AE
71676,US
72213,US
57214,US
73723,US
73937,US
75674,US
59962,US
49529,US
77949,GB
63493,US
63493,DE
64688,US
82532,US
81796,FR
81390,GB
81025,GB
57165,ES
57165,US
10679,FI
10679,DE
10679,AU
71552,US
94329,ID
94329,US
94329,FR
22970,US
91070,CA
91070,US
92182,FR
92182,US
76489,US
70436,HU
70436,RS
70436,ES
70436,US
62764,US
44833,US
74534,AE
74534,GB
74534,US
72207,US
67660,US
17347,NL
17347,LU
72387,US
57119,US
62213,AU
62213,US
76493,US
41154,US
58595,US
72197,GB
70981,GB
70981,US
92591,US
12645,US
50647,US
83666,US
50601,US
49014,CA
49014,FR
49014,IT
49014,PT
72358,US
84332,US
80321,US
84355,US
62177,US
86467,IT
86467,GB
76494,US
72331,US
44877,GB
96399,MX
80585,US
88005,US
72105,US
77930,US
83770,BR
83770,FR
83770,GB
83770,US
1930,US
57800,US
84175,US
98548,US
82525,US
80035,US
73567,US
64635,CA
64635,US
59296,US
37724,GB
37724,US
82696,US
77174,US
82650,US
79224,KR
109513,US
49526,US
82633,US
71668,US
89691,CA
89691,US
77883,US
77883,CA
48034,FR
79694,US
84174,US
83686,US
114150,US
77948,US
59967,CN
59967,US
87428,US
84329,US
71679,CA
71679,FR
71679,DE
71679,US
68722,US
49049,ZA
49049,GB
49049,US
49049,IN
60599,US
77016,US
84892,US
103663,DK
103663,SE
91911,US
88036,US
75638,ES
75638,US
82675,FR
88273,CZ
88273,DK
88273,DE
88273,SE
82505,US
126509,US
82096,US
101267,US
62214,US
82507,US
76492,US
68734,US
86838,GB
57089,US
117691,IN
82990,US
94348,US
83542,DE
83542,HK
83542,SG
83542,US
61012,FR
61012,CA
43937,US
64689,US
113947,US
82690,US
47878,US
82693,US
87827,US
87827,TW
87827,GB
97430,HK
97430,US
127493,US
56928,US
72976,IN
72976,US
50620,US
60747,US
81188,US
97614,FR
97614,US
102780,IE
102780,GB
102780,US
85446,US
76349,CN
76349,HK
49051,NZ
49051,US
84305,GB
84305,US
106135,US
97630,US
139567,US
82654,CA
82687,US
75780,US
68718,US
89492,US
80278,US
80278,ES
82695,GB
82695,US
128270,US
121826,GB
88042,US
133694,AE
133694,US
116613,GB
118628,IN
76617,US
82682,US
68812,US
139038,US
132232,ES
132232,CA
98357,US
87818,US
119283,US
60304,US
60304,DE
87499,GB
87499,US
89750,US
89750,CA
58244,CA
58244,FR
109421,US
109431,US
109491,US
47964,US
107811,US
112949,US
85545,FR
85545,DE
85545,PL
123678,DK
123678,NO
123678,GB
122857,US
68179,CA
68179,US
132344,GR
132344,US
134411,US
134411,AE
145135,US
81005,US
146203,US
86825,US
152259,US
68728,US
49519,US
139948,US
124459,US
122081,FR
122081,US
158011,US
117263,US
97367,US
72710,US
65650,US
144340,US
60579,IN
109428,US
68727,GB
68727,FR
93828,GB
93828,US
44895,US
75612,US
59963,ZA
59963,US
109410,US
126250,DK
126250,FR
126250,IT
126250,SE
126250,DE
127517,US
4258,US
134374,US
176124,US
44865,CN
44865,HK
109414,US
68721,CN
68721,US
101501,US
94901,US
64682,US
64682,AU
54138,US
116741,US
77987,FR
77987,DK
77987,SE
77987,TH
77987,US
109439,US
82992,US
116711,US
42151,GB
104755,CA
104755,US
104755,GB
119675,US
123103,CL
123103,US
82700,US
75656,US
75656,FR
77805,US
74513,FR
133463,AU
147773,US
49521,GB
49521,US
87567,US
158015,FR
158015,US
96936,US
62211,US
103620,FR
103620,US
68726,US
68726,CA
152742,IT
72190,US
72190,MT
68724,US
127373,US
93456,US
117251,US
107985,GB
136418,US
136418,GB
136795,US
57201,US
157386,US
206324,IN
49524,US
138843,US
77950,US
76170,GB
76170,US
136400,US
160588,US
109729,US
76285,US
77931,US
177699,GB
23535,US
76544,CN
76544,HK
76544,US
138832,US
109418,US
59859,US
59859,GB
87421,US
151960,US
59735,GB
59735,US
115348,FR
115348,US
149870,JP
115782,US
123553,US
132363,US
157360,GB
157360,US
122906,GB
205022,IN
199373,US
169209,US
29231,US
211954,MX
146227,BG
146227,US
49047,GB
49047,US
212716,CA
212716,IE
146233,US
164457,US
96721,DE
96721,GB
112205,FR
112205,US
129139,US
220714,IN
109417,US
129670,US
193613,US
165904,IN
146238,US
152584,FR
152584,BE
209262,US
109451,US
109424,US
106747,US
85889,GB
85889,US
85889,DE
85889,SE
85889,BE
175528,US
115210,IE
107846,US
133805,US
162903,BE
162903,US
109091,GB
109091,US
76203,US
76203,GB
152747,US
80274,US
208134,US
76338,US
152532,US
175574,US
137093,US
205220,GB
146304,US
101299,US
57158,NZ
57158,US
64686,US
146239,US
121642,IT
121642,ES
121642,HR
109445,US
106646,US
204082,US
192136,GB
192136,ZA
152737,US
180048,IN
158916,US
168672,US
116745,US
152601,CN
152601,US
193756,US
140823,AU
140823,GB
140823,US
87516,US
114903,MX
109443,US
110415,KR
110415,FR
110415,CZ
110415,US
142487,MX
82679,US
14499,SE
14499,RU
14499,NO
64807,US
17478,IN
227348,US
245775,FR
204810,IL
153158,AR
153158,ES
127560,AU
127560,GB
118289,SE
